Source,Label,Weight,Target
Georgia,Islamic State of Iraq and the Levant ISIL,1,Turkey
Georgia,Islamic State of Iraq and the Levant ISIL,1,United Kingdom
Georgia,Islamic State of Iraq and the Levant ISIL,1,West Bank and Gaza Strip
Georgia,Islamic State of Iraq and the Levant ISIL,1,Yemen
Germany,Islamic State of Iraq and the Levant ISIL,1,Indonesia
Germany,Islamic State of Iraq and the Levant ISIL,1,Iran
Germany,Islamic State of Iraq and the Levant ISIL,1,Iraq
Germany,Islamic State of Iraq and the Levant ISIL,1,Israel
Germany,Islamic State of Iraq and the Levant ISIL,1,Jordan
Germany,Islamic State of Iraq and the Levant ISIL,1,Kyrgyzstan
Germany,Islamic State of Iraq and the Levant ISIL,1,Lebanon
Germany,Islamic State of Iraq and the Levant ISIL,1,Libya
Germany,Islamic State of Iraq and the Levant ISIL,1,Malaysia
Germany,Islamic State of Iraq and the Levant ISIL,1,Philippines
Germany,Islamic State of Iraq and the Levant ISIL,1,Russia
Germany,Islamic State of Iraq and the Levant ISIL,1,Saudi Arabia
Germany,Islamic State of Iraq and the Levant ISIL,1,Somalia
Germany,Islamic State of Iraq and the Levant ISIL,1,Syria
Germany,Islamic State of Iraq and the Levant ISIL,1,Tajikistan
Germany,Islamic State of Iraq and the Levant ISIL,1,Tunisia
Germany,Islamic State of Iraq and the Levant ISIL,1,Turkey
Germany,Islamic State of Iraq and the Levant ISIL,1,United Kingdom
Germany,Islamic State of Iraq and the Levant ISIL,1,West Bank and Gaza Strip
Germany,Islamic State of Iraq and the Levant ISIL,1,Yemen
Germany,Jihadi-inspired extremists,13,Indonesia
Germany,Jihadi-inspired extremists,13,Italy
Germany,Jihadi-inspired extremists,13,Jordan
Germany,Jihadi-inspired extremists,13,Kuwait
Germany,Jihadi-inspired extremists,13,Kyrgyzstan
Germany,Jihadi-inspired extremists,13,Malaysia
Germany,Jihadi-inspired extremists,13,Morocco
Germany,Jihadi-inspired extremists,13,Norway
Germany,Jihadi-inspired extremists,13,Philippines
Germany,Jihadi-inspired extremists,13,Russia
Germany,Jihadi-inspired extremists,13,South Africa
Germany,Jihadi-inspired extremists,13,Sweden
Germany,Jihadi-inspired extremists,13,Tajikistan
Germany,Jihadi-inspired extremists,13,Thailand
Germany,Jihadi-inspired extremists,13,Tunisia
Germany,Jihadi-inspired extremists,13,United Kingdom
Germany,Jihadi-inspired extremists,13,United States
Germany,Muslim extremists,3,Greece
Germany,Muslim extremists,3,India
Germany,Muslim extremists,3,Indonesia
Germany,Muslim extremists,3,Iran
Germany,Muslim extremists,3,Iraq
Germany,Muslim extremists,3,Israel
Germany,Muslim extremists,3,Jordan
Germany,Muslim extremists,3,Kazakhstan
Germany,Muslim extremists,3,Kenya
Germany,Muslim extremists,3,Kuwait
Germany,Muslim extremists,3,Kyrgyzstan
Germany,Muslim extremists,3,Lebanon
Germany,Muslim extremists,3,Libya
Germany,Muslim extremists,3,Maldives
Germany,Muslim extremists,3,Mali
Germany,Muslim extremists,3,Mozambique
Germany,Muslim extremists,3,Myanmar
Germany,Muslim extremists,3,Netherlands
Germany,Muslim extremists,3,Niger
Germany,Muslim extremists,3,Nigeria
Germany,Muslim extremists,3,Pakistan
Germany,Muslim extremists,3,Philippines
Germany,Muslim extremists,3,Russia
Germany,Muslim extremists,3,Saudi Arabia
Germany,Muslim extremists,3,Somalia
Germany,Muslim extremists,3,South Africa
Germany,Muslim extremists,3,Spain
Germany,Muslim extremists,3,Sri Lanka
Germany,Muslim extremists,3,Sudan
Germany,Muslim extremists,3,Switzerland
Germany,Muslim extremists,3,Syria
Germany,Muslim extremists,3,Tanzania
Germany,Muslim extremists,3,Thailand
Germany,Muslim extremists,3,Tunisia
Germany,Muslim extremists,3,Turkey
Germany,Muslim extremists,3,Ukraine
Germany,Muslim extremists,3,United Kingdom
Germany,Muslim extremists,3,United States
Germany,Muslim extremists,3,West Bank and Gaza Strip
Germany,Muslim extremists,3,Yemen
Germany,Neo-Nazi extremists,169,Italy
Germany,Neo-Nazi extremists,169,Netherlands
Germany,Neo-Nazi extremists,169,Norway
Germany,Neo-Nazi extremists,169,Poland
Germany,Neo-Nazi extremists,169,Portugal
Germany,Neo-Nazi extremists,169,Russia
Germany,Neo-Nazi extremists,169,Slovak Republic
Germany,Neo-Nazi extremists,169,Spain
Germany,Neo-Nazi extremists,169,Sweden
Germany,Neo-Nazi extremists,169,United Kingdom
Germany,Neo-Nazi extremists,169,United States
Germany,Neo-Nazi extremists,169,West Germany (FRG)
Germany,Neo-Nazi extremists,169,Yugoslavia
Germany,Right-wing extremists,14,India
Germany,Right-wing extremists,14,Italy
Germany,Right-wing extremists,14,Jamaica
Germany,Right-wing extremists,14,Japan
Germany,Right-wing extremists,14,Netherlands
Germany,Right-wing extremists,14,Nicaragua
Germany,Right-wing extremists,14,Norway
Germany,Right-wing extremists,14,Russia
Germany,Right-wing extremists,14,Slovak Republic
Germany,Right-wing extremists,14,South Africa
Germany,Right-wing extremists,14,Spain
Germany,Right-wing extremists,14,United States
Germany,Right-wing extremists,14,Venezuela
Germany,Right-wing extremists,14,West Germany (FRG)
Germany,Right-wing extremists,14,Zimbabwe
Greece,Black September,1,Israel
Greece,Black September,1,Italy
Greece,Black September,1,Jordan
Greece,Black September,1,Kuwait
Greece,Black September,1,Lebanon
Greece,Black September,1,Netherlands
Greece,Black September,1,People's Republic of the Congo
Greece,Black September,1,Portugal
Greece,Black September,1,Spain
Greece,Black September,1,Sudan
Greece,Black September,1,Switzerland
Greece,Black September,1,Thailand
Greece,Black September,1,United Kingdom
Greece,Black September,1,United States
Greece,Black September,1,Uruguay
Greece,Black September,1,West Germany (FRG)
Greece,Black September,1,Zaire
Greece,Muslim extremists,1,India
Greece,Muslim extremists,1,Indonesia
Greece,Muslim extremists,1,Iran
Greece,Muslim extremists,1,Iraq
Greece,Muslim extremists,1,Israel
Greece,Muslim extremists,1,Jordan
Greece,Muslim extremists,1,Kazakhstan
Greece,Muslim extremists,1,Kenya
Greece,Muslim extremists,1,Kuwait
Greece,Muslim extremists,1,Kyrgyzstan
Greece,Muslim extremists,1,Lebanon
Greece,Muslim extremists,1,Libya
Greece,Muslim extremists,1,Maldives
Greece,Muslim extremists,1,Mali
Greece,Muslim extremists,1,Mozambique
Greece,Muslim extremists,1,Myanmar
Greece,Muslim extremists,1,Netherlands
Greece,Muslim extremists,1,Niger
Greece,Muslim extremists,1,Nigeria
Greece,Muslim extremists,1,Pakistan
Greece,Muslim extremists,1,Philippines
Greece,Muslim extremists,1,Russia
Greece,Muslim extremists,1,Saudi Arabia
Greece,Muslim extremists,1,Somalia
Greece,Muslim extremists,1,South Africa
Greece,Muslim extremists,1,Spain
Greece,Muslim extremists,1,Sri Lanka
Greece,Muslim extremists,1,Sudan
Greece,Muslim extremists,1,Switzerland
Greece,Muslim extremists,1,Syria
Greece,Muslim extremists,1,Tanzania
Greece,Muslim extremists,1,Thailand
Greece,Muslim extremists,1,Tunisia
Greece,Muslim extremists,1,Turkey
Greece,Muslim extremists,1,Ukraine
Greece,Muslim extremists,1,United Kingdom
Greece,Muslim extremists,1,United States
Greece,Muslim extremists,1,West Bank and Gaza Strip
Greece,Muslim extremists,1,Yemen
Greece,Popular Front for the Liberation of Palestine PFLP,1,Iran
Greece,Popular Front for the Liberation of Palestine PFLP,1,Israel
Greece,Popular Front for the Liberation of Palestine PFLP,1,Italy
Greece,Popular Front for the Liberation of Palestine PFLP,1,Jordan
Greece,Popular Front for the Liberation of Palestine PFLP,1,Kenya
Greece,Popular Front for the Liberation of Palestine PFLP,1,Kuwait
Greece,Popular Front for the Liberation of Palestine PFLP,1,Lebanon
Greece,Popular Front for the Liberation of Palestine PFLP,1,Netherlands
Greece,Popular Front for the Liberation of Palestine PFLP,1,South Yemen
Greece,Popular Front for the Liberation of Palestine PFLP,1,Switzerland
Greece,Popular Front for the Liberation of Palestine PFLP,1,Syria
Greece,Popular Front for the Liberation of Palestine PFLP,1,Turkey
Greece,Popular Front for the Liberation of Palestine PFLP,1,United Kingdom
Greece,Popular Front for the Liberation of Palestine PFLP,1,United States
Greece,Popular Front for the Liberation of Palestine PFLP,1,West Bank and Gaza Strip
Greece,Popular Front for the Liberation of Palestine PFLP,1,West Germany (FRG)
Guatemala,Gunmen,4,Guyana
Guatemala,Gunmen,4,Haiti
Guatemala,Gunmen,4,Honduras
Guatemala,Gunmen,4,India
Guatemala,Gunmen,4,Indonesia
Guatemala,Gunmen,4,Iraq
Guatemala,Gunmen,4,Israel
Guatemala,Gunmen,4,Jamaica
Guatemala,Gunmen,4,Kazakhstan
Guatemala,Gunmen,4,Kosovo
Guatemala,Gunmen,4,Laos
Guatemala,Gunmen,4,Lebanon
Guatemala,Gunmen,4,Mexico
Guatemala,Gunmen,4,Mozambique
Guatemala,Gunmen,4,Nicaragua
Guatemala,Gunmen,4,Nigeria
Guatemala,Gunmen,4,Pakistan
Guatemala,Gunmen,4,Philippines
Guatemala,Gunmen,4,Russia
Guatemala,Gunmen,4,Somalia
Guatemala,Gunmen,4,South Africa
Guatemala,Gunmen,4,Sri Lanka
Guatemala,Gunmen,4,Sudan
Guatemala,Gunmen,4,Syria
Guatemala,Gunmen,4,Tajikistan
Guatemala,Gunmen,4,Tanzania
Guatemala,Gunmen,4,Thailand
Guatemala,Gunmen,4,Turkey
Guatemala,Gunmen,4,Turkmenistan
Guatemala,Gunmen,4,Ukraine
Guatemala,Gunmen,4,West Bank and Gaza Strip
Guatemala,Gunmen,4,Yemen
Guatemala,Gunmen,4,Yugoslavia
Guatemala,Gunmen,4,Zimbabwe
Guyana,Gunmen,1,Haiti
Guyana,Gunmen,1,Honduras
Guyana,Gunmen,1,India
Guyana,Gunmen,1,Indonesia
Guyana,Gunmen,1,Iraq
Guyana,Gunmen,1,Israel
Guyana,Gunmen,1,Jamaica
Guyana,Gunmen,1,Kazakhstan
Guyana,Gunmen,1,Kosovo
Guyana,Gunmen,1,Laos
Guyana,Gunmen,1,Lebanon
Guyana,Gunmen,1,Mexico
Guyana,Gunmen,1,Mozambique
Guyana,Gunmen,1,Nicaragua
Guyana,Gunmen,1,Nigeria
Guyana,Gunmen,1,Pakistan
Guyana,Gunmen,1,Philippines
Guyana,Gunmen,1,Russia
Guyana,Gunmen,1,Somalia
Guyana,Gunmen,1,South Africa
Guyana,Gunmen,1,Sri Lanka
Guyana,Gunmen,1,Sudan
Guyana,Gunmen,1,Syria
Guyana,Gunmen,1,Tajikistan
Guyana,Gunmen,1,Tanzania
Guyana,Gunmen,1,Thailand
Guyana,Gunmen,1,Turkey
Guyana,Gunmen,1,Turkmenistan
Guyana,Gunmen,1,Ukraine
Guyana,Gunmen,1,West Bank and Gaza Strip
Guyana,Gunmen,1,Yemen
Guyana,Gunmen,1,Yugoslavia
Guyana,Gunmen,1,Zimbabwe
Haiti,Gunmen,3,Honduras
Haiti,Gunmen,3,India
Haiti,Gunmen,3,Indonesia
Haiti,Gunmen,3,Iraq
Haiti,Gunmen,3,Israel
Haiti,Gunmen,3,Jamaica
Haiti,Gunmen,3,Kazakhstan
Haiti,Gunmen,3,Kosovo
Haiti,Gunmen,3,Laos
Haiti,Gunmen,3,Lebanon
Haiti,Gunmen,3,Mexico
Haiti,Gunmen,3,Mozambique
Haiti,Gunmen,3,Nicaragua
Haiti,Gunmen,3,Nigeria
Haiti,Gunmen,3,Pakistan
Haiti,Gunmen,3,Philippines
Haiti,Gunmen,3,Russia
Haiti,Gunmen,3,Somalia
Haiti,Gunmen,3,South Africa
Haiti,Gunmen,3,Sri Lanka
Haiti,Gunmen,3,Sudan
Haiti,Gunmen,3,Syria
Haiti,Gunmen,3,Tajikistan
Haiti,Gunmen,3,Tanzania
Haiti,Gunmen,3,Thailand
Haiti,Gunmen,3,Turkey
Haiti,Gunmen,3,Turkmenistan
Haiti,Gunmen,3,Ukraine
Haiti,Gunmen,3,West Bank and Gaza Strip
Haiti,Gunmen,3,Yemen
Haiti,Gunmen,3,Yugoslavia
Haiti,Gunmen,3,Zimbabwe
Honduras,Gunmen,4,India
Honduras,Gunmen,4,Indonesia
Honduras,Gunmen,4,Iraq
Honduras,Gunmen,4,Israel
Honduras,Gunmen,4,Jamaica
Honduras,Gunmen,4,Kazakhstan
Honduras,Gunmen,4,Kosovo
Honduras,Gunmen,4,Laos
Honduras,Gunmen,4,Lebanon
Honduras,Gunmen,4,Mexico
Honduras,Gunmen,4,Mozambique
Honduras,Gunmen,4,Nicaragua
Honduras,Gunmen,4,Nigeria
Honduras,Gunmen,4,Pakistan
Honduras,Gunmen,4,Philippines
Honduras,Gunmen,4,Russia
Honduras,Gunmen,4,Somalia
Honduras,Gunmen,4,South Africa
Honduras,Gunmen,4,Sri Lanka
Honduras,Gunmen,4,Sudan
Honduras,Gunmen,4,Syria
Honduras,Gunmen,4,Tajikistan
Honduras,Gunmen,4,Tanzania
Honduras,Gunmen,4,Thailand
Honduras,Gunmen,4,Turkey
Honduras,Gunmen,4,Turkmenistan
Honduras,Gunmen,4,Ukraine
Honduras,Gunmen,4,West Bank and Gaza Strip
Honduras,Gunmen,4,Yemen
Honduras,Gunmen,4,Yugoslavia
Honduras,Gunmen,4,Zimbabwe
India,Gunmen,10,Indonesia
India,Gunmen,10,Iraq
India,Gunmen,10,Israel
India,Gunmen,10,Jamaica
India,Gunmen,10,Kazakhstan
India,Gunmen,10,Kosovo
India,Gunmen,10,Laos
India,Gunmen,10,Lebanon
India,Gunmen,10,Mexico
India,Gunmen,10,Mozambique
India,Gunmen,10,Nicaragua
India,Gunmen,10,Nigeria
India,Gunmen,10,Pakistan
India,Gunmen,10,Philippines
India,Gunmen,10,Russia
India,Gunmen,10,Somalia
India,Gunmen,10,South Africa
India,Gunmen,10,Sri Lanka
India,Gunmen,10,Sudan
India,Gunmen,10,Syria
India,Gunmen,10,Tajikistan
India,Gunmen,10,Tanzania
India,Gunmen,10,Thailand
India,Gunmen,10,Turkey
India,Gunmen,10,Turkmenistan
India,Gunmen,10,Ukraine
India,Gunmen,10,West Bank and Gaza Strip
India,Gunmen,10,Yemen
India,Gunmen,10,Yugoslavia
India,Gunmen,10,Zimbabwe
India,Muslim extremists,37,Indonesia
India,Muslim extremists,37,Iran
India,Muslim extremists,37,Iraq
India,Muslim extremists,37,Israel
India,Muslim extremists,37,Jordan
India,Muslim extremists,37,Kazakhstan
India,Muslim extremists,37,Kenya
India,Muslim extremists,37,Kuwait
India,Muslim extremists,37,Kyrgyzstan
India,Muslim extremists,37,Lebanon
India,Muslim extremists,37,Libya
India,Muslim extremists,37,Maldives
India,Muslim extremists,37,Mali
India,Muslim extremists,37,Mozambique
India,Muslim extremists,37,Myanmar
India,Muslim extremists,37,Netherlands
India,Muslim extremists,37,Niger
India,Muslim extremists,37,Nigeria
India,Muslim extremists,37,Pakistan
India,Muslim extremists,37,Philippines
India,Muslim extremists,37,Russia
India,Muslim extremists,37,Saudi Arabia
India,Muslim extremists,37,Somalia
India,Muslim extremists,37,South Africa
India,Muslim extremists,37,Spain
India,Muslim extremists,37,Sri Lanka
India,Muslim extremists,37,Sudan
India,Muslim extremists,37,Switzerland
India,Muslim extremists,37,Syria
India,Muslim extremists,37,Tanzania
India,Muslim extremists,37,Thailand
India,Muslim extremists,37,Tunisia
India,Muslim extremists,37,Turkey
India,Muslim extremists,37,Ukraine
India,Muslim extremists,37,United Kingdom
India,Muslim extremists,37,United States
India,Muslim extremists,37,West Bank and Gaza Strip
India,Muslim extremists,37,Yemen
India,Palestinians,1,Israel
India,Palestinians,1,Italy
India,Palestinians,1,Jordan
India,Palestinians,1,Kuwait
India,Palestinians,1,Lebanon
India,Palestinians,1,Pakistan
India,Palestinians,1,Paraguay
India,Palestinians,1,Qatar
India,Palestinians,1,South Yemen
India,Palestinians,1,Spain
India,Palestinians,1,Syria
India,Palestinians,1,Turkey
India,Palestinians,1,United Arab Emirates
India,Palestinians,1,United Kingdom
India,Palestinians,1,United States
India,Palestinians,1,West Bank and Gaza Strip
India,Palestinians,1,West Germany (FRG)
India,Right-wing extremists,1,Italy
India,Right-wing extremists,1,Jamaica
India,Right-wing extremists,1,Japan
India,Right-wing extremists,1,Netherlands
India,Right-wing extremists,1,Nicaragua
India,Right-wing extremists,1,Norway
India,Right-wing extremists,1,Russia
India,Right-wing extremists,1,Slovak Republic
India,Right-wing extremists,1,South Africa
India,Right-wing extremists,1,Spain
India,Right-wing extremists,1,United States
India,Right-wing extremists,1,Venezuela
India,Right-wing extremists,1,West Germany (FRG)
India,Right-wing extremists,1,Zimbabwe
Indonesia,Gunmen,8,Iraq
Indonesia,Gunmen,8,Israel
Indonesia,Gunmen,8,Jamaica
Indonesia,Gunmen,8,Kazakhstan
Indonesia,Gunmen,8,Kosovo
Indonesia,Gunmen,8,Laos
Indonesia,Gunmen,8,Lebanon
Indonesia,Gunmen,8,Mexico
Indonesia,Gunmen,8,Mozambique
Indonesia,Gunmen,8,Nicaragua
Indonesia,Gunmen,8,Nigeria
Indonesia,Gunmen,8,Pakistan
Indonesia,Gunmen,8,Philippines
Indonesia,Gunmen,8,Russia
Indonesia,Gunmen,8,Somalia
Indonesia,Gunmen,8,South Africa
Indonesia,Gunmen,8,Sri Lanka
Indonesia,Gunmen,8,Sudan
Indonesia,Gunmen,8,Syria
Indonesia,Gunmen,8,Tajikistan
Indonesia,Gunmen,8,Tanzania
Indonesia,Gunmen,8,Thailand
Indonesia,Gunmen,8,Turkey
Indonesia,Gunmen,8,Turkmenistan
Indonesia,Gunmen,8,Ukraine
Indonesia,Gunmen,8,West Bank and Gaza Strip
Indonesia,Gunmen,8,Yemen
Indonesia,Gunmen,8,Yugoslavia
Indonesia,Gunmen,8,Zimbabwe
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Iran
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Iraq
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Israel
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Jordan
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Kyrgyzstan
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Lebanon
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Libya
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Malaysia
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Philippines
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Russia
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Saudi Arabia
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Somalia
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Syria
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Tajikistan
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Tunisia
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Turkey
Indonesia,Islamic State of Iraq and the Levant ISIL,1,United Kingdom
Indonesia,Islamic State of Iraq and the Levant ISIL,1,West Bank and Gaza Strip
Indonesia,Islamic State of Iraq and the Levant ISIL,1,Yemen
Indonesia,Jihadi-inspired extremists,2,Italy
Indonesia,Jihadi-inspired extremists,2,Jordan
Indonesia,Jihadi-inspired extremists,2,Kuwait
Indonesia,Jihadi-inspired extremists,2,Kyrgyzstan
Indonesia,Jihadi-inspired extremists,2,Malaysia
Indonesia,Jihadi-inspired extremists,2,Morocco
Indonesia,Jihadi-inspired extremists,2,Norway
Indonesia,Jihadi-inspired extremists,2,Philippines
Indonesia,Jihadi-inspired extremists,2,Russia
Indonesia,Jihadi-inspired extremists,2,South Africa
Indonesia,Jihadi-inspired extremists,2,Sweden
Indonesia,Jihadi-inspired extremists,2,Tajikistan
Indonesia,Jihadi-inspired extremists,2,Thailand
Indonesia,Jihadi-inspired extremists,2,Tunisia
Indonesia,Jihadi-inspired extremists,2,United Kingdom
Indonesia,Jihadi-inspired extremists,2,United States
Indonesia,Muslim extremists,18,Iran
Indonesia,Muslim extremists,18,Iraq
Indonesia,Muslim extremists,18,Israel
Indonesia,Muslim extremists,18,Jordan
Indonesia,Muslim extremists,18,Kazakhstan
Indonesia,Muslim extremists,18,Kenya
Indonesia,Muslim extremists,18,Kuwait
Indonesia,Muslim extremists,18,Kyrgyzstan
Indonesia,Muslim extremists,18,Lebanon
Indonesia,Muslim extremists,18,Libya
Indonesia,Muslim extremists,18,Maldives
Indonesia,Muslim extremists,18,Mali
Indonesia,Muslim extremists,18,Mozambique
Indonesia,Muslim extremists,18,Myanmar
Indonesia,Muslim extremists,18,Netherlands
Indonesia,Muslim extremists,18,Niger
Indonesia,Muslim extremists,18,Nigeria
Indonesia,Muslim extremists,18,Pakistan
Indonesia,Muslim extremists,18,Philippines
Indonesia,Muslim extremists,18,Russia
Indonesia,Muslim extremists,18,Saudi Arabia
Indonesia,Muslim extremists,18,Somalia
Indonesia,Muslim extremists,18,South Africa
Indonesia,Muslim extremists,18,Spain
Indonesia,Muslim extremists,18,Sri Lanka
Indonesia,Muslim extremists,18,Sudan
Indonesia,Muslim extremists,18,Switzerland
Indonesia,Muslim extremists,18,Syria
Indonesia,Muslim extremists,18,Tanzania
Indonesia,Muslim extremists,18,Thailand
Indonesia,Muslim extremists,18,Tunisia
Indonesia,Muslim extremists,18,Turkey
Indonesia,Muslim extremists,18,Ukraine
Indonesia,Muslim extremists,18,United Kingdom
Indonesia,Muslim extremists,18,United States
Indonesia,Muslim extremists,18,West Bank and Gaza Strip
Indonesia,Muslim extremists,18,Yemen
Iran,Islamic State of Iraq and the Levant ISIL,2,Iraq
Iran,Islamic State of Iraq and the Levant ISIL,2,Israel
Iran,Islamic State of Iraq and the Levant ISIL,2,Jordan
Iran,Islamic State of Iraq and the Levant ISIL,2,Kyrgyzstan
Iran,Islamic State of Iraq and the Levant ISIL,2,Lebanon
Iran,Islamic State of Iraq and the Levant ISIL,2,Libya
Iran,Islamic State of Iraq and the Levant ISIL,2,Malaysia
Iran,Islamic State of Iraq and the Levant ISIL,2,Philippines
Iran,Islamic State of Iraq and the Levant ISIL,2,Russia
Iran,Islamic State of Iraq and the Levant ISIL,2,Saudi Arabia
Iran,Islamic State of Iraq and the Levant ISIL,2,Somalia
Iran,Islamic State of Iraq and the Levant ISIL,2,Syria
Iran,Islamic State of Iraq and the Levant ISIL,2,Tajikistan
Iran,Islamic State of Iraq and the Levant ISIL,2,Tunisia
Iran,Islamic State of Iraq and the Levant ISIL,2,Turkey
Iran,Islamic State of Iraq and the Levant ISIL,2,United Kingdom
Iran,Islamic State of Iraq and the Levant ISIL,2,West Bank and Gaza Strip
Iran,Islamic State of Iraq and the Levant ISIL,2,Yemen
Iran,Muslim extremists,2,Iraq
Iran,Muslim extremists,2,Israel
Iran,Muslim extremists,2,Jordan
Iran,Muslim extremists,2,Kazakhstan
Iran,Muslim extremists,2,Kenya
Iran,Muslim extremists,2,Kuwait
Iran,Muslim extremists,2,Kyrgyzstan
Iran,Muslim extremists,2,Lebanon
Iran,Muslim extremists,2,Libya
Iran,Muslim extremists,2,Maldives
Iran,Muslim extremists,2,Mali
Iran,Muslim extremists,2,Mozambique
Iran,Muslim extremists,2,Myanmar
Iran,Muslim extremists,2,Netherlands
Iran,Muslim extremists,2,Niger
Iran,Muslim extremists,2,Nigeria
Iran,Muslim extremists,2,Pakistan
Iran,Muslim extremists,2,Philippines
Iran,Muslim extremists,2,Russia
Iran,Muslim extremists,2,Saudi Arabia
Iran,Muslim extremists,2,Somalia
Iran,Muslim extremists,2,South Africa
Iran,Muslim extremists,2,Spain
Iran,Muslim extremists,2,Sri Lanka
Iran,Muslim extremists,2,Sudan
Iran,Muslim extremists,2,Switzerland
Iran,Muslim extremists,2,Syria
Iran,Muslim extremists,2,Tanzania
Iran,Muslim extremists,2,Thailand
Iran,Muslim extremists,2,Tunisia
Iran,Muslim extremists,2,Turkey
Iran,Muslim extremists,2,Ukraine
Iran,Muslim extremists,2,United Kingdom
Iran,Muslim extremists,2,United States
Iran,Muslim extremists,2,West Bank and Gaza Strip
Iran,Muslim extremists,2,Yemen
Iran,Popular Front for the Liberation of Palestine PFLP,1,Israel
Iran,Popular Front for the Liberation of Palestine PFLP,1,Italy
Iran,Popular Front for the Liberation of Palestine PFLP,1,Jordan
Iran,Popular Front for the Liberation of Palestine PFLP,1,Kenya
Iran,Popular Front for the Liberation of Palestine PFLP,1,Kuwait
Iran,Popular Front for the Liberation of Palestine PFLP,1,Lebanon
Iran,Popular Front for the Liberation of Palestine PFLP,1,Netherlands
Iran,Popular Front for the Liberation of Palestine PFLP,1,South Yemen
Iran,Popular Front for the Liberation of Palestine PFLP,1,Switzerland
Iran,Popular Front for the Liberation of Palestine PFLP,1,Syria
Iran,Popular Front for the Liberation of Palestine PFLP,1,Turkey
Iran,Popular Front for the Liberation of Palestine PFLP,1,United Kingdom
Iran,Popular Front for the Liberation of Palestine PFLP,1,United States
Iran,Popular Front for the Liberation of Palestine PFLP,1,West Bank and Gaza Strip
Iran,Popular Front for the Liberation of Palestine PFLP,1,West Germany (FRG)
Iraq,Gunmen,57,Israel
Iraq,Gunmen,57,Jamaica
Iraq,Gunmen,57,Kazakhstan
Iraq,Gunmen,57,Kosovo
Iraq,Gunmen,57,Laos
Iraq,Gunmen,57,Lebanon
Iraq,Gunmen,57,Mexico
Iraq,Gunmen,57,Mozambique
Iraq,Gunmen,57,Nicaragua
Iraq,Gunmen,57,Nigeria
Iraq,Gunmen,57,Pakistan
Iraq,Gunmen,57,Philippines
Iraq,Gunmen,57,Russia
Iraq,Gunmen,57,Somalia
Iraq,Gunmen,57,South Africa
Iraq,Gunmen,57,Sri Lanka
Iraq,Gunmen,57,Sudan
Iraq,Gunmen,57,Syria
Iraq,Gunmen,57,Tajikistan
Iraq,Gunmen,57,Tanzania
Iraq,Gunmen,57,Thailand
Iraq,Gunmen,57,Turkey
Iraq,Gunmen,57,Turkmenistan
Iraq,Gunmen,57,Ukraine
Iraq,Gunmen,57,West Bank and Gaza Strip
Iraq,Gunmen,57,Yemen
Iraq,Gunmen,57,Yugoslavia
Iraq,Gunmen,57,Zimbabwe
Iraq,Islamic State of Iraq and the Levant ISIL,5486,Israel
Iraq,Islamic State of Iraq and the Levant ISIL,5486,Jordan
Iraq,Islamic State of Iraq and the Levant ISIL,5486,Kyrgyzstan
Iraq,Islamic State of Iraq and the Levant ISIL,5486,Lebanon
Iraq,Islamic State of Iraq and the Levant ISIL,5486,Libya
Iraq,Islamic State of Iraq and the Levant ISIL,5486,Malaysia
Iraq,Islamic State of Iraq and the Levant ISIL,5486,Philippines
Iraq,Islamic State of Iraq and the Levant ISIL,5486,Russia
Iraq,Islamic State of Iraq and the Levant ISIL,5486,Saudi Arabia
Iraq,Islamic State of Iraq and the Levant ISIL,5486,Somalia
Iraq,Islamic State of Iraq and the Levant ISIL,5486,Syria
Iraq,Islamic State of Iraq and the Levant ISIL,5486,Tajikistan
Iraq,Islamic State of Iraq and the Levant ISIL,5486,Tunisia
Iraq,Islamic State of Iraq and the Levant ISIL,5486,Turkey
Iraq,Islamic State of Iraq and the Levant ISIL,5486,United Kingdom
Iraq,Islamic State of Iraq and the Levant ISIL,5486,West Bank and Gaza Strip
Iraq,Islamic State of Iraq and the Levant ISIL,5486,Yemen
Iraq,Muslim extremists,32,Israel
Iraq,Muslim extremists,32,Jordan
Iraq,Muslim extremists,32,Kazakhstan
Iraq,Muslim extremists,32,Kenya
Iraq,Muslim extremists,32,Kuwait
Iraq,Muslim extremists,32,Kyrgyzstan
Iraq,Muslim extremists,32,Lebanon
Iraq,Muslim extremists,32,Libya
Iraq,Muslim extremists,32,Maldives
Iraq,Muslim extremists,32,Mali
Iraq,Muslim extremists,32,Mozambique
Iraq,Muslim extremists,32,Myanmar
Iraq,Muslim extremists,32,Netherlands
Iraq,Muslim extremists,32,Niger
